user_id,item_id,interaction_type,timestamp
255,49,click,2024-12-27 18:57:48.504154
474,112,purchase,2025-01-16 04:38:47.504160
164,295,view,2025-01-18 07:10:01.504166
922,71,view,2025-01-12 01:10:01.504172
348,324,purchase,2025-01-13 10:35:39.504178
94,22,purchase,2024-12-27 20:43:26.504184
291,64,purchase,2024-12-29 16:51:30.504190
577,89,click,2025-01-07 09:47:28.504196
849,308,click,2025-01-14 09:25:53.504202
44,167,view,2025-01-08 23:32:19.504208
137,113,click,2024-12-30 18:01:01.504214
967,247,click,2025-01-11 19:55:27.504221
111,135,click,2025-01-23 13:23:07.504227
730,324,purchase,2024-12-29 11:47:23.504233
855,158,purchase,2025-01-11 21:10:51.504239
934,425,click,2025-01-02 00:47:10.504245
25,229,purchase,2025-01-07 16:31:39.504251
497,65,view,2025-01-08 23:44:11.504257
324,397,view,2025-01-08 15:36:47.504263
471,442,click,2025-01-15 04:56:43.504269
423,77,purchase,2025-01-03 01:50:33.504275
803,266,purchase,2025-01-21 01:09:25.504281
747,384,click,2025-01-20 15:42:19.504287
854,429,view,2025-01-14 03:23:04.504293
377,107,view,2024-12-30 15:06:11.504299
899,259,click,2025-01-16 11:11:35.504305
275,15,view,2025-01-07 01:17:32.504311
311,37,click,2024-12-25 23:13:14.504318
565,320,click,2024-12-25 13:12:27.504324
611,496,purchase,2024-12-26 15:56:29.504330
500,144,view,2025-01-12 19:37:47.504336
16,500,purchase,2025-01-03 11:19:56.504342
776,284,purchase,2025-01-05 03:44:59.504348
440,168,view,2024-12-25 20:58:37.504354
616,51,view,2024-12-30 16:34:20.504360
502,201,purchase,2025-01-09 00:19:38.504367
726,230,view,2025-01-02 12:48:08.504373
798,265,view,2025-01-10 00:00:07.504379
169,349,click,2025-01-21 00:02:16.504385
605,461,view,2025-01-11 08:48:39.504391
723,219,purchase,2025-01-06 21:03:48.504397
70,399,purchase,2025-01-05 03:16:21.504403
268,83,view,2024-12-30 05:55:54.504409
410,86,purchase,2025-01-16 12:07:36.504415
790,87,click,2024-12-31 12:53:43.504421
499,385,purchase,2025-01-18 03:14:57.504427
93,32,view,2025-01-03 08:28:02.504433
786,105,click,2025-01-13 15:33:05.504440
389,421,view,2025-01-02 01:39:03.504446
878,350,purchase,2024-12-29 05:39:52.504452
782,233,purchase,2025-01-05 20:25:18.504458
743,309,purchase,2025-01-07 09:53:09.504464
707,420,click,2025-01-21 21:23:53.504470
201,420,view,2025-01-20 17:13:27.504476
364,41,view,2025-01-22 05:10:35.504482
194,305,click,2024-12-28 13:48:05.504488
191,7,click,2025-01-10 18:30:46.504494
945,16,click,2025-01-01 01:56:17.504500
925,161,view,2024-12-31 03:52:09.504507
595,449,click,2025-01-20 05:12:34.504514
613,5,purchase,2025-01-05 07:07:42.504520
158,199,purchase,2024-12-26 13:36:36.504526
674,498,purchase,2025-01-04 00:28:07.504532
97,252,view,2025-01-18 04:44:39.504538
893,105,view,2025-01-15 07:47:32.504544
98,340,click,2025-01-06 23:37:52.504550
679,313,purchase,2025-01-17 02:15:08.504556
230,404,click,2025-01-15 07:32:33.504562
612,473,view,2025-01-14 22:45:37.504568
578,57,view,2025-01-10 13:11:23.504574
463,58,purchase,2025-01-01 05:55:11.504580
668,410,click,2024-12-29 13:04:45.504586
7,294,click,2024-12-31 16:26:15.504592
970,365,click,2025-01-02 14:38:26.504598
669,356,view,2025-01-11 09:21:35.504605
829,477,click,2025-01-16 16:49:58.504611
993,273,click,2025-01-09 18:24:17.504617
947,327,purchase,2025-01-09 15:36:16.504623
405,495,purchase,2025-01-15 02:36:39.504629
21,324,purchase,2025-01-04 18:45:56.504635
244,78,purchase,2025-01-07 21:06:51.504641
142,279,purchase,2024-12-30 23:17:48.504647
461,376,purchase,2025-01-02 05:34:38.504653
213,388,view,2024-12-30 08:53:13.504659
600,353,view,2025-01-18 06:36:19.504665
814,104,purchase,2025-01-11 09:32:10.504671
642,229,click,2025-01-05 04:38:04.504677
559,316,view,2025-01-19 05:11:24.504683
738,157,click,2025-01-12 18:38:12.504689
33,216,click,2025-01-21 05:56:18.504695
944,340,view,2024-12-29 10:46:22.504702
955,424,view,2025-01-20 07:00:37.504708
74,136,click,2024-12-29 23:44:34.504714
799,433,click,2025-01-03 07:06:01.504720
99,220,purchase,2024-12-31 11:58:47.504726
126,39,view,2025-01-15 15:47:10.504732
211,242,view,2025-01-09 21:43:02.504738
524,135,click,2025-01-21 12:37:40.504744
279,194,click,2025-01-04 08:14:45.504750
920,454,view,2025-01-14 15:38:07.504756
748,27,view,2025-01-18 17:23:19.504762
260,57,click,2025-01-07 04:44:18.504768
387,371,purchase,2025-01-22 02:42:06.504774
718,322,view,2025-01-01 06:09:36.504781
559,304,click,2025-01-09 05:12:03.504787
684,269,view,2025-01-12 04:37:13.504793
940,415,click,2025-01-16 14:43:25.504799
84,121,purchase,2025-01-05 07:40:49.504805
596,80,view,2025-01-11 20:05:12.504811
931,45,click,2024-12-29 07:04:48.504817
158,114,click,2025-01-07 14:03:54.504823
718,262,purchase,2025-01-14 19:44:05.504829
223,345,purchase,2025-01-16 18:11:01.504835
192,64,click,2025-01-08 20:45:23.504841
975,291,view,2025-01-07 14:28:45.504847
879,221,view,2025-01-15 18:32:09.504853
59,93,view,2024-12-25 17:14:29.504859
240,291,click,2024-12-24 19:34:10.504865
868,240,click,2025-01-07 22:29:33.504871
291,389,view,2025-01-20 17:51:49.504877
868,50,view,2025-01-02 05:09:02.504884
376,131,view,2025-01-16 21:34:40.504891
848,179,click,2025-01-02 01:33:00.504897
639,40,view,2024-12-31 06:21:05.504903
908,253,view,2025-01-13 13:15:56.504909
948,269,click,2024-12-29 12:52:36.504915
180,239,view,2025-01-22 19:14:07.504921
557,301,purchase,2024-12-31 18:46:04.504927
66,109,view,2025-01-03 11:00:06.504933
273,12,purchase,2025-01-02 04:25:46.504939
51,476,view,2025-01-02 20:29:46.504945
582,165,purchase,2025-01-20 16:41:28.504951
11,124,click,2025-01-11 17:34:04.504957
536,27,view,2025-01-02 19:19:50.504963
738,80,view,2025-01-10 16:55:55.504969
403,359,purchase,2025-01-08 23:03:42.504975
886,334,purchase,2025-01-22 17:52:02.504981
498,395,purchase,2025-01-08 07:50:58.504987
927,59,view,2025-01-21 10:18:04.504993
263,291,click,2025-01-04 06:08:40.504999
598,468,view,2025-01-18 05:52:07.505005
658,212,purchase,2025-01-07 15:33:49.505011
838,286,purchase,2024-12-30 05:00:17.505017
892,84,view,2024-12-28 19:00:44.505023
480,241,view,2025-01-16 15:16:33.505029
820,132,click,2025-01-13 14:57:58.505035
256,421,click,2024-12-27 15:09:47.505041
870,4,view,2025-01-22 18:24:30.505047
132,91,view,2025-01-08 20:56:38.505053
375,224,view,2025-01-14 10:56:29.505059
551,285,purchase,2025-01-23 05:05:42.505065
735,229,view,2025-01-22 22:55:11.505072
579,8,purchase,2025-01-11 01:58:44.505078
276,171,click,2024-12-26 09:46:12.505084
699,267,click,2025-01-22 19:01:39.505090
926,413,click,2025-01-13 18:00:26.505096
606,481,click,2025-01-07 05:18:46.505102
158,256,purchase,2024-12-25 11:14:18.505108
952,37,click,2025-01-18 18:24:39.505115
229,354,view,2025-01-03 13:39:18.505121
641,295,click,2025-01-04 11:30:22.505127
491,132,click,2024-12-28 00:20:12.505133
436,89,view,2025-01-12 04:06:15.505139
502,443,view,2025-01-09 08:05:55.505146
768,230,purchase,2025-01-12 16:40:48.505152
71,393,purchase,2025-01-06 17:47:51.505158
773,470,view,2025-01-06 06:32:26.505164
3,203,view,2024-12-28 10:47:58.505170
715,200,purchase,2025-01-11 03:33:51.505176
668,341,purchase,2025-01-10 05:45:06.505182
329,272,click,2025-01-03 07:08:50.505188
483,125,click,2024-12-31 11:21:46.505194
808,41,click,2025-01-20 17:56:23.505201
192,373,click,2025-01-11 22:56:33.505207
304,254,click,2025-01-13 00:08:55.505213
269,338,purchase,2025-01-17 13:29:20.505219
229,365,click,2025-01-16 21:36:16.505225
186,206,purchase,2025-01-17 22:36:11.505231
344,199,click,2024-12-30 04:32:32.505237
554,386,view,2025-01-14 00:56:25.505243
968,345,purchase,2024-12-31 10:05:42.505249
854,37,purchase,2025-01-15 21:18:22.505255
846,445,purchase,2025-01-21 03:12:46.505262
107,310,purchase,2024-12-31 23:02:25.505268
646,352,purchase,2025-01-17 04:47:10.505275
251,240,purchase,2024-12-31 13:23:01.505281
420,300,view,2024-12-31 12:47:19.505287
310,471,view,2024-12-26 23:01:00.505293
460,40,purchase,2024-12-28 14:54:04.505299
548,194,view,2024-12-30 00:57:50.505305
233,435,click,2025-01-11 23:37:54.505311
673,460,click,2025-01-01 07:46:09.505317
994,123,view,2025-01-01 23:24:44.505323
378,23,click,2025-01-15 14:53:28.505329
470,197,view,2025-01-21 20:04:51.505335
701,152,purchase,2024-12-28 11:51:30.505341
45,182,click,2025-01-11 20:18:32.505347
49,199,purchase,2025-01-20 01:14:49.505353
335,100,purchase,2025-01-11 01:49:04.505359
98,107,click,2025-01-11 12:43:07.505365
63,467,purchase,2025-01-09 19:40:06.505371
790,409,click,2025-01-09 08:35:31.505377
915,467,purchase,2024-12-31 20:43:26.505383
632,103,purchase,2025-01-08 13:00:25.505389
546,235,purchase,2025-01-17 05:08:35.505395
938,238,purchase,2025-01-03 14:03:42.505401
616,486,view,2025-01-16 20:32:38.505419
654,286,click,2025-01-20 07:49:15.505425
646,219,purchase,2025-01-02 13:37:55.505431
576,417,click,2025-01-09 12:31:30.505437
350,84,click,2025-01-05 09:41:45.505443
775,408,click,2025-01-11 09:43:01.505449
369,387,purchase,2025-01-23 08:21:39.505455
841,9,purchase,2025-01-04 15:59:29.505462
272,73,click,2025-01-18 05:03:49.505468
899,128,click,2024-12-30 20:47:48.505474
867,304,view,2025-01-11 19:02:12.505481
552,155,purchase,2024-12-27 15:54:12.505487
282,149,purchase,2025-01-01 14:22:49.505493
342,53,purchase,2025-01-16 23:53:53.505499
604,483,purchase,2025-01-02 20:02:04.505505
64,77,view,2024-12-28 20:57:16.505512
969,470,purchase,2025-01-13 07:08:15.505518
308,424,click,2025-01-03 12:28:30.505524
910,82,purchase,2025-01-02 09:53:21.505530
890,84,view,2025-01-09 22:16:54.505536
828,454,purchase,2025-01-16 04:23:52.505542
233,153,click,2024-12-30 17:45:47.505548
638,483,click,2025-01-22 01:50:25.505554
993,172,click,2025-01-01 14:51:04.505560
312,145,view,2025-01-23 06:24:22.505566
746,63,view,2025-01-15 14:58:58.505572
699,432,purchase,2025-01-01 22:30:20.505578
75,303,purchase,2025-01-05 01:21:13.505584
376,73,view,2025-01-02 00:01:02.505590
854,287,view,2025-01-03 09:50:00.505596
367,46,view,2025-01-02 06:27:09.505603
843,483,purchase,2024-12-31 10:11:11.505609
838,373,click,2025-01-17 15:11:33.505615
177,92,view,2025-01-08 04:43:54.505621
488,348,view,2025-01-01 19:22:03.505627
389,141,purchase,2025-01-10 22:16:36.505633
906,494,click,2025-01-10 13:12:51.505639
355,198,view,2025-01-17 00:40:08.505645
50,357,view,2025-01-06 21:31:56.505652
375,96,view,2025-01-23 14:20:58.505658
480,70,click,2024-12-26 21:14:57.505664
955,80,click,2025-01-07 19:42:17.505671
495,132,click,2025-01-01 14:37:24.505677
830,213,view,2025-01-09 17:16:24.505683
720,471,click,2025-01-21 02:39:33.505689
725,481,purchase,2025-01-05 15:23:10.505695
816,445,view,2025-01-23 09:31:56.505701
355,105,click,2025-01-05 08:49:11.505707
829,339,view,2024-12-31 10:17:35.505713
81,358,view,2025-01-13 14:02:35.505719
782,274,view,2025-01-03 23:57:19.505725
762,472,view,2025-01-09 18:47:35.505731
410,1,click,2024-12-29 12:05:59.505737
149,329,purchase,2025-01-01 05:54:06.505743
517,152,click,2024-12-31 05:43:08.505749
105,31,click,2025-01-10 13:53:36.505755
957,2,click,2024-12-28 07:57:15.505761
248,97,view,2025-01-09 23:58:56.505767
478,54,click,2024-12-26 05:46:19.505775
985,14,purchase,2025-01-16 22:17:30.505781
361,431,purchase,2025-01-08 16:28:07.505787
470,323,click,2025-01-06 23:46:33.505793
317,45,click,2025-01-11 06:15:35.505799
32,178,purchase,2025-01-14 04:34:52.505805
340,299,view,2025-01-10 21:51:12.505811
516,334,view,2025-01-14 02:21:48.505818
301,245,purchase,2025-01-10 01:31:58.505824
903,269,purchase,2025-01-03 06:29:51.505830
733,63,purchase,2025-01-02 19:52:35.505836
18,350,purchase,2025-01-11 12:09:24.505842
616,57,click,2025-01-11 21:15:46.505848
172,292,purchase,2025-01-03 21:32:08.505854
729,334,purchase,2025-01-17 08:54:05.505861
146,70,click,2024-12-31 00:58:09.505867
390,432,click,2025-01-17 10:11:20.505873
541,495,click,2025-01-11 09:46:15.505879
765,153,purchase,2025-01-22 08:56:08.505885
892,177,click,2025-01-19 10:42:23.505891
720,355,click,2024-12-30 20:14:01.505897
449,89,purchase,2025-01-05 09:30:25.505903
56,298,purchase,2024-12-27 10:15:01.505909
635,54,click,2025-01-19 21:18:16.505915
288,476,purchase,2025-01-16 22:19:01.505922
286,277,click,2025-01-11 14:12:38.505928
925,360,purchase,2024-12-27 07:39:23.505934
435,154,view,2025-01-15 09:49:52.505940
660,202,purchase,2025-01-15 00:27:00.505946
341,64,purchase,2025-01-07 07:52:19.505952
229,329,view,2024-12-24 16:22:17.505958
19,332,view,2025-01-09 12:15:41.505964
663,48,purchase,2025-01-08 03:04:13.505970
549,80,purchase,2025-01-01 04:02:55.505976
704,190,click,2025-01-07 08:26:16.505982
899,256,view,2025-01-03 20:36:13.505988
718,377,click,2025-01-14 08:21:36.505994
214,406,click,2025-01-17 07:09:42.506000
559,300,view,2024-12-26 15:03:05.506006
972,160,click,2025-01-21 08:23:46.506012
376,218,view,2025-01-05 07:52:09.506018
425,7,purchase,2025-01-08 18:41:42.506024
703,277,click,2024-12-31 01:27:19.506034
243,426,purchase,2025-01-18 00:30:31.506041
825,361,click,2024-12-26 15:58:23.506047
733,141,purchase,2025-01-06 22:27:17.506053
845,170,view,2025-01-07 16:50:51.506059
199,298,purchase,2024-12-26 10:26:46.506065
207,318,view,2024-12-30 01:07:53.506071
74,301,purchase,2024-12-31 16:17:08.506077
550,381,view,2025-01-16 19:57:03.506083
464,263,purchase,2024-12-27 04:42:31.506089
180,64,view,2025-01-19 04:14:44.506095
240,309,click,2025-01-16 03:15:23.506101
976,40,click,2024-12-26 01:04:03.506108
855,258,view,2024-12-29 12:02:33.506116
432,294,view,2025-01-03 13:48:08.506122
401,413,click,2025-01-01 21:35:41.506128
550,316,view,2025-01-22 02:21:37.506135
95,263,purchase,2024-12-26 01:12:49.506141
817,279,purchase,2024-12-29 02:28:00.506147
309,266,click,2024-12-31 11:14:10.506153
987,146,purchase,2025-01-06 19:36:54.506159
287,347,view,2025-01-20 08:36:32.506166
350,367,purchase,2025-01-21 06:59:33.506172
854,287,click,2025-01-09 19:03:43.506178
167,311,click,2025-01-16 06:46:00.506184
214,414,view,2025-01-09 18:36:56.506190
546,459,view,2025-01-10 22:50:22.506196
619,473,view,2025-01-09 16:12:07.506202
558,365,view,2025-01-09 00:32:56.506208
566,6,purchase,2025-01-07 16:28:51.506214
378,231,click,2024-12-29 03:02:56.506220
893,280,purchase,2025-01-12 03:46:25.506227
791,8,purchase,2025-01-16 05:47:39.506233
94,111,view,2025-01-16 01:04:06.506239
434,390,purchase,2025-01-14 16:20:16.506245
578,309,view,2025-01-10 10:40:08.506251
996,442,click,2025-01-11 16:43:59.506257
109,281,purchase,2025-01-10 15:33:28.506263
475,70,click,2025-01-13 15:50:58.506269
188,6,click,2025-01-21 04:11:16.506276
592,297,purchase,2025-01-10 04:18:46.506282
221,3,purchase,2025-01-10 17:26:16.506288
349,384,click,2025-01-01 03:13:13.506294
121,423,view,2025-01-12 09:21:39.506299
439,434,purchase,2025-01-17 03:41:47.506305
775,64,purchase,2025-01-04 18:18:40.506311
643,385,purchase,2025-01-02 16:19:12.506317
550,349,purchase,2025-01-08 16:54:13.506323
153,79,purchase,2025-01-05 12:16:14.506329
938,49,view,2024-12-29 08:33:54.506335
391,115,purchase,2025-01-15 23:47:13.506341
442,202,click,2025-01-09 05:01:22.506347
205,316,click,2025-01-07 16:12:33.506353
911,46,view,2025-01-11 14:42:00.506359
130,234,click,2025-01-07 09:53:58.506365
391,46,view,2025-01-05 01:26:58.506371
522,307,purchase,2025-01-02 14:38:22.506377
711,280,purchase,2025-01-08 13:58:29.506383
293,421,purchase,2025-01-20 03:40:38.506389
202,359,click,2025-01-05 23:21:38.506395
573,232,click,2025-01-18 22:42:46.506401
433,406,purchase,2025-01-10 11:31:45.506407
10,260,purchase,2025-01-16 07:44:13.506415
798,94,click,2025-01-13 06:46:42.506421
640,255,purchase,2024-12-31 17:54:49.506427
812,215,click,2025-01-18 21:33:47.506433
218,450,click,2024-12-25 15:35:25.506439
15,320,purchase,2025-01-23 10:03:26.506445
878,198,click,2025-01-07 06:57:50.506451
29,319,purchase,2025-01-12 04:13:30.506457
464,314,view,2025-01-10 13:26:58.506463
631,129,purchase,2024-12-27 21:28:08.506469
75,341,click,2024-12-29 10:55:56.506475
958,151,purchase,2025-01-16 05:58:37.506481
229,60,purchase,2025-01-07 14:00:33.506487
723,72,click,2025-01-03 07:35:53.506493
296,439,click,2024-12-29 08:15:14.506499
385,498,click,2025-01-22 18:17:30.506506
248,490,click,2025-01-17 05:16:34.506512
364,72,purchase,2025-01-04 18:34:59.506518
51,459,view,2025-01-18 12:30:40.506524
392,276,purchase,2024-12-31 23:10:44.506530
735,317,click,2025-01-05 20:51:01.506536
762,52,view,2025-01-07 04:50:39.506542
783,155,click,2025-01-12 17:52:54.506548
860,461,click,2025-01-18 13:55:52.506554
828,188,click,2024-12-26 18:39:17.506560
373,182,purchase,2025-01-19 04:26:29.506566
925,394,view,2025-01-17 06:06:03.506572
862,83,view,2025-01-18 16:34:43.506578
511,325,purchase,2025-01-09 20:28:39.506584
996,106,click,2025-01-09 15:09:46.506590
739,25,purchase,2025-01-02 23:21:15.506596
403,274,click,2024-12-31 05:40:46.506602
84,370,purchase,2025-01-20 01:17:45.506608
594,105,purchase,2024-12-29 15:30:33.506614
872,173,view,2025-01-18 08:11:19.506620
760,372,purchase,2024-12-31 18:53:53.506627
108,263,purchase,2025-01-02 03:44:36.506633
545,161,purchase,2025-01-02 09:03:15.506639
76,218,view,2025-01-20 03:32:17.506645
319,437,purchase,2024-12-31 15:50:22.506651
934,133,click,2025-01-07 05:18:18.506657
91,325,click,2025-01-18 15:34:04.506664
740,101,purchase,2025-01-17 05:24:38.506670
218,481,click,2024-12-27 07:22:59.506676
58,386,purchase,2025-01-20 11:31:00.506682
489,213,view,2025-01-07 15:54:18.506688
65,150,view,2025-01-06 08:48:49.506694
758,122,view,2025-01-03 10:45:50.506700
31,494,view,2025-01-06 11:45:09.506706
776,112,purchase,2025-01-22 18:45:57.506712
496,279,purchase,2024-12-29 01:06:01.506718
370,272,click,2025-01-23 00:34:22.506724
362,216,view,2024-12-26 07:22:17.506730
645,80,view,2025-01-17 22:48:51.506736
159,232,purchase,2025-01-02 05:46:00.506742
806,214,purchase,2025-01-11 05:58:48.506749
45,252,view,2025-01-14 04:02:07.506755
863,162,purchase,2025-01-18 22:18:54.506761
31,147,click,2025-01-18 17:23:23.506767
803,434,click,2024-12-30 14:15:54.506773
67,186,purchase,2025-01-06 14:05:25.506779
405,192,purchase,2025-01-11 15:13:06.506785
817,16,click,2025-01-04 07:24:18.506792
760,160,click,2025-01-13 13:19:39.506798
271,209,purchase,2025-01-18 08:35:44.506804
643,60,click,2025-01-21 10:24:09.506810
528,393,click,2025-01-13 04:17:43.506816
149,456,view,2024-12-27 15:08:39.506822
33,334,click,2025-01-06 17:21:22.506828
74,376,view,2024-12-26 06:18:04.506834
707,262,view,2025-01-05 08:40:53.506840
647,23,click,2024-12-27 11:04:29.506847
789,215,purchase,2025-01-16 09:51:41.506853
457,385,purchase,2025-01-08 10:25:16.506859
761,321,purchase,2025-01-17 14:12:53.506865
163,458,click,2025-01-05 13:46:14.506871
829,141,purchase,2025-01-16 16:17:09.506877
913,380,purchase,2025-01-06 11:44:52.506883
278,17,click,2025-01-21 09:02:14.506889
710,123,view,2025-01-19 07:32:50.506896
617,147,click,2025-01-13 19:29:24.506901
824,303,view,2025-01-10 00:53:15.506907
238,4,view,2025-01-07 16:17:06.506914
658,107,click,2025-01-12 14:10:54.506920
994,399,purchase,2025-01-02 09:32:48.506926
415,430,view,2025-01-20 00:24:00.506932
632,135,view,2025-01-15 12:24:03.506938
292,102,purchase,2025-01-04 17:09:56.506944
846,421,click,2025-01-10 08:12:26.506950
685,173,purchase,2025-01-15 18:23:36.506956
59,314,view,2024-12-30 11:59:50.506962
226,157,view,2025-01-02 20:23:30.506968
214,493,click,2024-12-31 13:33:10.506974
65,464,click,2024-12-29 07:03:04.506980
846,276,purchase,2024-12-25 21:36:04.506986
247,473,purchase,2025-01-20 10:40:40.506992
749,323,view,2025-01-11 11:31:27.506998
553,258,purchase,2025-01-23 02:50:54.507004
553,145,purchase,2024-12-26 06:23:38.507010
797,260,click,2025-01-19 06:07:51.507016
205,136,purchase,2025-01-21 15:07:19.507022
349,69,click,2025-01-17 04:33:09.507029
768,225,click,2025-01-06 05:57:33.507035
409,89,view,2025-01-01 10:49:55.507041
378,192,purchase,2025-01-16 21:00:55.507047
198,298,click,2025-01-19 14:30:39.507053
164,232,purchase,2025-01-09 09:14:37.507059
636,307,purchase,2025-01-09 14:16:50.507065
330,193,click,2025-01-23 01:29:22.507071
440,131,view,2025-01-22 17:40:14.507077
344,57,view,2025-01-12 07:53:09.507083
281,91,purchase,2025-01-14 11:27:47.507089
836,183,view,2025-01-09 18:54:47.507095
619,273,view,2024-12-25 00:59:23.507101
898,360,purchase,2024-12-31 22:21:20.507107
180,173,click,2025-01-10 14:55:49.507113
87,354,view,2025-01-09 12:00:16.507119
486,239,click,2025-01-18 07:49:17.507125
935,343,click,2025-01-01 13:46:10.507131
576,334,view,2025-01-19 10:11:19.507137
662,31,view,2024-12-26 03:23:26.507143
487,255,view,2025-01-14 22:51:32.507149
853,168,view,2025-01-08 17:57:50.507155
152,137,view,2025-01-14 08:14:27.507161
899,153,click,2025-01-12 20:46:45.507168
851,341,view,2025-01-13 22:27:02.507175
364,138,view,2025-01-16 13:41:11.507181
299,103,purchase,2025-01-15 17:53:12.507187
43,132,view,2025-01-02 17:02:55.507193
223,79,purchase,2024-12-31 13:25:45.507199
982,312,purchase,2025-01-03 15:41:38.507205
499,139,purchase,2025-01-12 11:31:25.507212
474,472,click,2024-12-31 02:24:36.507218
412,404,view,2024-12-30 20:36:44.507224
409,182,purchase,2025-01-20 03:52:20.507230
148,159,view,2025-01-20 01:29:07.507236
442,172,purchase,2025-01-07 11:23:04.507242
922,354,view,2025-01-22 10:37:39.507248
231,121,view,2025-01-10 06:02:39.507254
794,304,click,2025-01-17 20:11:37.507260
336,41,view,2025-01-13 02:45:11.507266
622,149,purchase,2025-01-19 10:22:07.507272
665,431,click,2025-01-16 11:25:22.507279
63,195,click,2025-01-18 20:05:03.507285
367,28,view,2025-01-17 12:11:34.507291
805,405,click,2025-01-11 08:16:46.507297
343,287,purchase,2025-01-15 17:02:19.507303
288,322,click,2025-01-16 22:11:30.507309
706,227,click,2025-01-18 21:09:17.507315
624,496,purchase,2024-12-30 23:11:35.507321
349,304,view,2025-01-01 11:21:57.507327
652,97,purchase,2024-12-29 04:23:39.507333
165,19,view,2025-01-21 03:25:33.507339
302,341,purchase,2025-01-18 17:11:19.507345
846,472,click,2025-01-19 17:41:36.507351
879,144,click,2025-01-13 09:46:31.507358
423,451,click,2025-01-17 08:40:42.507364
522,247,purchase,2025-01-15 22:14:56.507370
306,464,view,2025-01-07 18:02:57.507376
754,176,click,2025-01-21 12:52:29.507382
520,452,view,2025-01-21 17:33:50.507388
284,211,view,2025-01-11 09:29:44.507394
165,371,click,2025-01-09 21:35:13.507400
758,50,view,2024-12-28 03:58:16.507407
588,198,click,2025-01-22 19:52:33.507413
981,267,purchase,2025-01-04 00:38:58.507419
782,30,purchase,2024-12-24 18:24:05.507425
139,434,click,2024-12-28 21:23:43.507431
306,168,view,2024-12-24 23:08:32.507437
986,466,view,2024-12-27 08:46:13.507443
666,31,click,2025-01-08 15:28:32.507449
518,271,click,2025-01-15 22:40:39.507455
877,221,view,2025-01-03 11:45:30.507462
2,66,purchase,2025-01-09 21:36:16.507467
72,222,click,2025-01-06 02:06:21.507473
955,250,purchase,2025-01-02 21:15:22.507479
146,290,click,2025-01-20 10:30:44.507486
415,133,view,2025-01-22 03:53:23.507492
21,401,view,2025-01-11 21:32:59.507498
942,135,click,2025-01-20 13:18:46.507504
13,319,click,2025-01-16 16:04:55.507510
110,357,purchase,2025-01-20 01:50:07.507516
14,121,purchase,2024-12-28 02:12:14.507522
106,345,view,2025-01-17 04:52:32.507528
863,373,view,2025-01-03 19:19:25.507534
862,343,click,2025-01-21 20:43:41.507541
766,482,click,2025-01-07 17:35:27.507723
3,141,click,2025-01-18 05:18:00.507729
193,406,purchase,2025-01-16 17:09:53.507736
517,303,view,2024-12-28 05:06:15.507742
598,468,view,2025-01-01 03:22:38.507748
601,305,purchase,2025-01-06 12:08:26.507754
929,239,purchase,2025-01-13 11:52:28.507760
667,231,purchase,2025-01-06 11:09:30.507767
915,158,purchase,2025-01-22 23:14:57.507773
712,385,purchase,2025-01-15 07:27:52.507779
295,52,click,2025-01-09 23:13:58.507785
640,304,click,2025-01-21 01:29:48.507791
126,182,view,2025-01-16 14:44:08.507797
810,12,click,2025-01-18 22:49:52.507803
818,82,click,2025-01-18 19:24:17.507809
672,444,click,2025-01-17 13:37:55.507815
639,270,click,2024-12-27 11:12:26.507821
526,85,view,2025-01-05 17:36:09.507827
82,215,purchase,2024-12-30 07:43:45.507833
512,123,view,2024-12-28 06:21:17.507839
761,300,click,2025-01-10 16:12:01.507845
704,394,view,2025-01-04 21:07:19.507851
442,267,view,2025-01-18 03:27:10.507857
907,135,view,2025-01-03 12:33:20.507863
402,165,click,2025-01-17 11:55:47.507869
69,495,view,2025-01-05 16:32:13.507875
192,479,click,2025-01-08 22:41:33.507881
105,309,view,2025-01-09 08:27:50.507887
557,118,purchase,2025-01-03 17:06:18.507893
91,98,click,2025-01-02 01:15:26.507899
16,351,purchase,2024-12-29 14:17:34.507905
911,175,view,2024-12-29 01:48:11.507911
452,30,purchase,2025-01-12 21:43:51.507917
913,33,click,2025-01-18 04:19:10.507923
108,81,purchase,2025-01-15 06:19:06.507929
887,7,click,2025-01-13 17:50:54.507935
600,442,view,2024-12-31 13:06:01.507941
681,318,view,2025-01-03 07:49:57.507947
428,289,view,2025-01-14 19:06:04.507954
385,450,purchase,2025-01-22 11:13:38.507960
431,490,purchase,2025-01-11 04:57:38.507966
730,224,purchase,2024-12-27 20:40:58.507972
644,71,purchase,2025-01-20 12:22:07.507978
573,412,purchase,2025-01-02 22:54:02.507984
932,36,click,2025-01-16 17:56:40.507990
927,132,purchase,2024-12-29 13:46:48.507996
828,257,purchase,2025-01-14 18:10:29.508002
528,186,view,2025-01-14 02:39:02.508008
166,314,view,2025-01-05 12:30:56.508014
563,374,click,2025-01-07 20:21:09.508020
420,101,click,2024-12-25 17:04:43.508026
210,460,view,2025-01-02 17:30:19.508033
257,9,click,2025-01-13 06:43:33.508039
874,1,purchase,2025-01-01 01:59:09.508045
307,294,click,2025-01-05 00:45:19.508051
158,56,purchase,2024-12-31 17:36:24.508062
784,227,click,2024-12-28 07:05:04.508068
206,427,purchase,2025-01-09 11:16:36.508075
572,286,click,2024-12-26 16:16:47.508081
308,372,click,2025-01-02 19:07:13.508087
983,102,click,2025-01-07 12:23:06.508093
